# scorer=cert K=3 N=300 M=1245 seed=1 r=0.9 theta=0 veto=0 dynamic_I_backtrack=0 lyapunov=0 lyapunov_step=-1 lyapunov_check=0 stability_constrained=1 tight_physical=1 eps=0.01 damp=0
step,move,Nt,Mt,Sigma,Sigma_per_N,eta,unit_prop,last_cert,n_fixed,lyapunov_rho,lyapunov_exponent,lyapunov_iterations,lyapunov_jvp_error,tight_converged,tight_lyapunov_rho,tight_lyapunov_exponent,tight_lyapunov_iterations,tight_Sigma,selected_stability_rho,selected_stability_sigma,stability_probes
1270,dec,222,705,1.385760092,0.004619200308,7,0,0.969286731,78,0,-inf,0,0,0,0,-inf,0,0,0,1.356693517,1
1271,dec,221,701,1.356572908,0.004521909693,7,0,0.969286731,79,0,-inf,0,0,0,0,-inf,0,0,0,1.326985316,1
1272,back,220,692,1.327389244,0.004424630812,4,0,0.969286731,80,0,-inf,0,0,0,0,-inf,0,0,0,1.352318256,1
1273,dec,221,696,1.35249179,0.004508305968,7,0,0.969286731,79,0,-inf,0,0,0,0,-inf,0,0,0,1.339873558,1
1274,back,220,694,1.340175048,0.004467250159,4,0,0.969286731,80,0,-inf,0,0,0,0,-inf,0,0,0,1.364405969,1
1275,dec,221,701,1.364482341,0.004548274471,5,0,0.969286731,79,0,-inf,0,0,0,0,-inf,0,0,0,1.34043769,1
1276,back,220,697,1.340881833,0.004469606111,5,0,0.969286731,80,0,-inf,0,0,0,0,-inf,0,0,0,1.346274574,1
1277,dec,221,706,1.346516792,0.004488389307,11,0,0.969286731,79,0,-inf,0,0,0,0,-inf,0,0,0,1.34043769,1
1278,back,220,697,1.340363888,0.004467879625,0,0,0.969286731,80,0,-inf,0,0,0,0,-inf,0,0,0,1.366470897,1
1279,dec,221,701,1.366725821,0.004555752736,5,0,0.969286731,79,0,-inf,0,0,0,0,-inf,0,0,0,1.34043769,1
1280,back,220,697,1.340585134,0.004468617113,5,0,0.969286731,80,0,-inf,0,0,0,0,-inf,0,0,0,1.366470897,1
1281,dec,221,701,1.366414774,0.004554715913,3,0,0.969286731,79,0,-inf,0,0,0,0,-inf,0,0,0,1.340852839,1
1282,back,220,694,1.340801496,0.004469338321,5,0,0.969286731,80,0,-inf,0,0,0,0,-inf,0,0,0,1.366470897,1
1283,dec,221,701,1.366721088,0.00455573696,4,0,0.969286731,79,0,-inf,0,0,0,0,-inf,0,0,0,1.34043769,1
1284,back,220,697,1.340219673,0.00446739891,4,0,0.969286731,80,0,-inf,0,0,0,0,-inf,0,0,0,1.366470897,1
1285,dec,221,701,1.366852507,0.004556175024,5,0,0.969286731,79,0,-inf,0,0,0,0,-inf,0,0,0,1.34043769,1
1286,back,220,697,1.340676061,0.004468920205,5,0,0.969286731,80,0,-inf,0,0,0,0,-inf,0,0,0,1.366470897,1
1287,dec,221,701,1.36625935,0.004554197833,3,0,0.969286731,79,0,-inf,0,0,0,0,-inf,0,0,0,1.340852839,1
1288,back,220,694,1.340774037,0.004469246792,5,0,0.969286731,80,0,-inf,0,0,0,0,-inf,0,0,0,1.366470897,1
1289,dec,221,701,1.366728889,0.004555762964,4,0,0.969286731,79,0,-inf,0,0,0,0,-inf,0,0,0,1.34043769,1
1290,dec,220,697,1.340396061,0.004467986872,5,0,0.969286731,80,0,-inf,0,0,0,0,-inf,0,0,0,1.314887788,1
1291,back,219,690,1.31521628,0.004384054267,5,0,0.969286731,81,0,-inf,0,0,0,0,-inf,0,0,0,1.34043769,1
1292,dec,220,697,1.34040924,0.004468030801,7,0,0.969286731,80,0,-inf,0,0,0,0,-inf,0,0,0,1.314887788,1
1293,back,219,690,1.315218617,0.004384062057,5,0,0.969286731,81,0,-inf,0,0,0,0,-inf,0,0,0,1.34043769,1
1294,dec,220,697,1.340376297,0.00446792099,7,0,0.969286731,80,0,-inf,0,0,0,0,-inf,0,0,0,1.314887788,1
1295,back,219,690,1.315305592,0.004384351973,5,0,0.969286731,81,0,-inf,0,0,0,0,-inf,0,0,0,1.34043769,1
1296,dec,220,697,1.340421658,0.004468072192,7,0,0.969286731,80,0,-inf,0,0,0,0,-inf,0,0,0,1.314887788,1
1297,back,219,690,1.315307218,0.004384357393,5,0,0.969286731,81,0,-inf,0,0,0,0,-inf,0,0,0,1.34043769,1
1298,dec,220,697,1.340421416,0.004468071385,7,0,0.969286731,80,0,-inf,0,0,0,0,-inf,0,0,0,1.314887788,1
1299,back,219,690,1.315296717,0.004384322391,5,0,0.969286731,81,0,-inf,0,0,0,0,-inf,0,0,0,1.34043769,1
1300,dec,220,697,1.340422275,0.004468074251,7,0,0.969286731,80,0,-inf,0,0,0,0,-inf,0,0,0,1.314887788,1
1301,back,219,690,1.315288473,0.00438429491,5,0,0.969286731,81,0,-inf,0,0,0,0,-inf,0,0,0,1.34043769,1
1302,dec,220,697,1.340417672,0.004468058908,7,0,0.969286731,80,0,-inf,0,0,0,0,-inf,0,0,0,1.314887788,1
1303,back,219,690,1.315284052,0.004384280173,5,0,0.969286731,81,0,-inf,0,0,0,0,-inf,0,0,0,1.34043769,1
1304,dec,220,697,1.34041487,0.004468049568,7,0,0.969286731,80,0,-inf,0,0,0,0,-inf,0,0,0,1.314887788,1
1305,back,219,690,1.315282869,0.004384276229,5,0,0.969286731,81,0,-inf,0,0,0,0,-inf,0,0,0,1.34043769,1
1306,dec,220,697,1.340413519,0.004468045063,7,0,0.969286731,80,0,-inf,0,0,0,0,-inf,0,0,0,1.314887788,1
1307,back,219,690,1.315283181,0.00438427727,5,0,0.969286731,81,0,-inf,0,0,0,0,-inf,0,0,0,1.34043769,1
1308,dec,220,697,1.340413253,0.004468044176,7,0,0.969286731,80,0,-inf,0,0,0,0,-inf,0,0,0,1.314887788,1
1309,dec,219,690,1.315283843,0.004384279477,5,0,0.969286731,81,0,-inf,0,0,0,0,-inf,0,0,0,1.284703551,1
1310,back,218,686,1.284580279,0.004281934265,5,0,0.969286731,82,0,-inf,0,0,0,0,-inf,0,0,0,1.314887788,1
1311,dec,219,690,1.31440652,0.004381355066,6,0,0.969286731,81,0,-inf,0,0,0,0,-inf,0,0,0,1.284703551,1
1312,back,218,686,1.284538374,0.004281794581,5,0,0.969286731,82,0,-inf,0,0,0,0,-inf,0,0,0,1.314887788,1
1313,dec,219,690,1.314672883,0.004382242943,5,0,0.969286731,81,0,-inf,0,0,0,0,-inf,0,0,0,1.283503762,1
1314,back,218,685,1.283708547,0.004279028491,6,0,0.969286731,82,0,-inf,0,0,0,0,-inf,0,0,0,1.314887788,1
1315,dec,219,690,1.314859498,0.004382864992,4,0,0.969286731,81,0,-inf,0,0,0,0,-inf,0,0,0,1.284703551,1
1316,back,218,686,1.284534135,0.00428178045,5,0,0.969286731,82,0,-inf,0,0,0,0,-inf,0,0,0,1.314887788,1
1317,dec,219,690,1.314554501,0.004381848337,6,0,0.969286731,81,0,-inf,0,0,0,0,-inf,0,0,0,1.284703551,1
1318,back,218,686,1.284559649,0.004281865498,5,0,0.969286731,82,0,-inf,0,0,0,0,-inf,0,0,0,1.314887788,1
1319,dec,219,690,1.314693183,0.004382310611,6,0,0.969286731,81,0,-inf,0,0,0,0,-inf,0,0,0,1.284703551,1
1320,back,218,686,1.284621549,0.004282071829,5,0,0.969286731,82,0,-inf,0,0,0,0,-inf,0,0,0,1.314887788,1
1321,dec,219,690,1.314703955,0.004382346517,5,0,0.969286731,81,0,-inf,0,0,0,0,-inf,0,0,0,1.283503762,1
1322,back,218,685,1.283743606,0.004279145353,6,0,0.969286731,82,0,-inf,0,0,0,0,-inf,0,0,0,1.314887788,1
1323,dec,219,690,1.314830044,0.004382766813,4,0,0.969286731,81,0,-inf,0,0,0,0,-inf,0,0,0,1.284703551,1
1324,back,218,686,1.284539274,0.004281797579,5,0,0.969286731,82,0,-inf,0,0,0,0,-inf,0,0,0,1.314887788,1
1325,dec,219,690,1.31457576,0.004381919198,6,0,0.969286731,81,0,-inf,0,0,0,0,-inf,0,0,0,1.284703551,1
1326,back,218,686,1.284577027,0.004281923424,5,0,0.969286731,82,0,-inf,0,0,0,0,-inf,0,0,0,1.314887788,1
1327,dec,219,690,1.314700816,0.004382336054,6,0,0.969286731,81,0,-inf,0,0,0,0,-inf,0,0,0,1.284703551,1
1328,dec,218,686,1.28462891,0.004282096365,5,0,0.969286731,82,0,-inf,0,0,0,0,-inf,0,0,0,1.254852538,1
1329,back,217,676,1.255084533,0.004183615109,5,0,0.969286731,83,0,-inf,0,0,0,0,-inf,0,0,0,1.284703551,1
1330,dec,218,686,1.284720889,0.004282402964,8,0,0.969286731,82,0,-inf,0,0,0,0,-inf,0,0,0,1.254852538,1
1331,back,217,676,1.255024007,0.004183413356,5,0,0.969286731,83,0,-inf,0,0,0,0,-inf,0,0,0,1.284703551,1
1332,dec,218,686,1.284684652,0.004282282173,6,0,0.969286731,82,0,-inf,0,0,0,0,-inf,0,0,0,1.254238333,1
1333,back,217,681,1.254531194,0.004181770647,6,0,0.969286731,83,0,-inf,0,0,0,0,-inf,0,0,0,1.284703551,1
1334,dec,218,686,1.284476906,0.004281589685,4,0,0.969286731,82,0,-inf,0,0,0,0,-inf,0,0,0,1.254238333,1
1335,back,217,681,1.254266094,0.004180886979,4,0,0.969286731,83,0,-inf,0,0,0,0,-inf,0,0,0,1.284703551,1
1336,dec,218,686,1.284842747,0.004282809157,4,0,0.969286731,82,0,-inf,0,0,0,0,-inf,0,0,0,1.254852538,1
1337,back,217,676,1.2549332,0.004183110665,5,0,0.969286731,83,0,-inf,0,0,0,0,-inf,0,0,0,1.284703551,1
1338,dec,218,686,1.284711681,0.00428237227,8,0,0.969286731,82,0,-inf,0,0,0,0,-inf,0,0,0,1.254852538,1
1339,back,217,676,1.255118724,0.004183729079,5,0,0.969286731,83,0,-inf,0,0,0,0,-inf,0,0,0,1.284703551,1
1340,dec,218,686,1.284733554,0.004282445181,6,0,0.969286731,82,0,-inf,0,0,0,0,-inf,0,0,0,1.254238333,1
1341,back,217,681,1.254551972,0.004181839907,6,0,0.969286731,83,0,-inf,0,0,0,0,-inf,0,0,0,1.284703551,1
1342,dec,218,686,1.284467388,0.00428155796,4,0,0.969286731,82,0,-inf,0,0,0,0,-inf,0,0,0,1.254238333,1
1343,back,217,681,1.254230407,0.004180768023,4,0,0.969286731,83,0,-inf,0,0,0,0,-inf,0,0,0,1.284703551,1
1344,dec,218,686,1.28482799,0.004282759966,4,0,0.969286731,82,0,-inf,0,0,0,0,-inf,0,0,0,1.254852538,1
1345,back,217,676,1.254933558,0.004183111858,5,0,0.969286731,83,0,-inf,0,0,0,0,-inf,0,0,0,1.284703551,1
1346,dec,218,686,1.284711595,0.004282371984,8,0,0.969286731,82,0,-inf,0,0,0,0,-inf,0,0,0,1.254852538,1
1347,dec,217,676,1.255118339,0.004183727795,5,0,0.969286731,83,0,-inf,0,0,0,0,-inf,0,0,0,1.224729353,1
1348,back,216,671,1.224952889,0.004083176296,6,0,0.969286731,84,0,-inf,0,0,0,0,-inf,0,0,0,1.254238333,1
1349,dec,217,681,1.254329938,0.004181099794,5,0,0.969286731,83,0,-inf,0,0,0,0,-inf,0,0,0,1.233364245,1
1350,back,216,675,1.233533684,0.004111778946,6,0,0.969286731,84,0,-inf,0,0,0,0,-inf,0,0,0,1.247561325,1
1351,dec,217,680,1.2477157,0.004159052334,4,0,0.969286731,83,0,-inf,0,0,0,0,-inf,0,0,0,1.233364245,1
1352,back,216,675,1.233717988,0.004112393294,4,0,0.969286731,84,0,-inf,0,0,0,0,-inf,0,0,0,1.261059101,1
1353,dec,217,679,1.261209774,0.004204032582,8,0,0.969286731,83,0,-inf,0,0,0,0,-inf,0,0,0,1.248897928,1
1354,back,216,673,1.248803316,0.004162677719,4,0,0.969286731,84,0,-inf,0,0,0,0,-inf,0,0,0,1.272963759,1
1355,dec,217,680,1.273354759,0.004244515862,6,0,0.969286731,83,0,-inf,0,0,0,0,-inf,0,0,0,1.251013332,1
1356,back,216,673,1.250715278,0.004169050928,5,0,0.969286731,84,0,-inf,0,0,0,0,-inf,0,0,0,1.275906754,1
1357,dec,217,677,1.276215449,0.004254051496,5,0,0.969286731,83,0,-inf,0,0,0,0,-inf,0,0,0,1.2526721,1
1358,back,216,670,1.252803528,0.004176011759,3,0,0.969286731,84,0,-inf,0,0,0,0,-inf,0,0,0,1.2526721,1
1359,dec,217,674,1.252789615,0.004175965383,5,0,0.969286731,83,0,-inf,0,0,0,0,-inf,0,0,0,1.2526721,1
1360,back,216,670,1.252680206,0.004175600687,1,0,0.969286731,84,0,-inf,0,0,0,0,-inf,0,0,0,1.275906754,1
1361,dec,217,677,1.276067274,0.00425355758,4,0,0.969286731,83,0,-inf,0,0,0,0,-inf,0,0,0,1.251013332,1
1362,back,216,673,1.251004242,0.004170014141,3,0,0.969286731,84,0,-inf,0,0,0,0,-inf,0,0,0,1.275906754,1
1363,dec,217,677,1.276222916,0.004254076386,5,0,0.969286731,83,0,-inf,0,0,0,0,-inf,0,0,0,1.2526721,1
1364,back,216,670,1.25283016,0.004176100535,3,0,0.969286731,84,0,-inf,0,0,0,0,-inf,0,0,0,1.275906754,1
1365,dec,217,677,1.276079328,0.004253597759,5,0,0.969286731,83,0,-inf,0,0,0,0,-inf,0,0,0,1.251013332,1
1366,dec,216,673,1.251212389,0.004170707962,5,0,0.969286731,84,0,-inf,0,0,0,0,-inf,0,0,0,1.227821949,1
1367,back,215,666,1.227714949,0.004092383164,7,0,0.969286731,85,0,-inf,0,0,0,0,-inf,0,0,0,1.251013332,1
1368,dec,216,673,1.251216761,0.004170722535,5,0,0.969286731,84,0,-inf,0,0,0,0,-inf,0,0,0,1.227821949,1
1369,back,215,666,1.228103841,0.00409367947,5,0,0.969286731,85,0,-inf,0,0,0,0,-inf,0,0,0,1.251013332,1
1370,dec,216,673,1.2510452,0.004170150665,7,0,0.969286731,84,0,-inf,0,0,0,0,-inf,0,0,0,1.227821949,1
1371,back,215,666,1.228051508,0.004093505026,5,0,0.969286731,85,0,-inf,0,0,0,0,-inf,0,0,0,1.2526721,1
1372,dec,216,670,1.252635413,0.004175451377,5,0,0.969286731,84,0,-inf,0,0,0,0,-inf,0,0,0,1.227821949,1
1373,back,215,666,1.227725623,0.004092418743,3,0,0.969286731,85,0,-inf,0,0,0,0,-inf,0,0,0,1.2526721,1
1374,dec,216,670,1.252558791,0.00417519597,4,0,0.969286731,84,0,-inf,0,0,0,0,-inf,0,0,0,1.227136013,1
1375,back,215,666,1.227322699,0.004091075662,5,0,0.969286731,85,0,-inf,0,0,0,0,-inf,0,0,0,1.227136013,1
1376,dec,215,666,1.227180462,0.004090601541,0,1,0.969286731,85,0,-inf,0,0,0,0,-inf,0,0,0,1.204563455,1
1377,back,214,661,1.204547083,0.004015156942,3,0,0.969286731,86,0,-inf,0,0,0,0,-inf,0,0,0,1.227489532,1
1378,dec,215,665,1.227700627,0.004092335423,5,0,0.969286731,85,0,-inf,0,0,0,0,-inf,0,0,0,1.204563455,1
1379,back,214,661,1.204250336,0.004014167786,6,0,0.969286731,86,0,-inf,0,0,0,0,-inf,0,0,0,1.227489532,1
1380,dec,215,665,1.227490081,0.004091633604,5,0,0.969286731,85,0,-inf,0,0,0,0,-inf,0,0,0,1.204563455,1
1381,back,214,661,1.204509176,0.004015030588,4,0,0.969286731,86,0,-inf,0,0,0,0,-inf,0,0,0,1.227489532,1
1382,dec,215,665,1.226843841,0.004089479471,6,0,0.969286731,85,0,-inf,0,0,0,0,-inf,0,0,0,1.204563455,1
1383,back,214,661,1.204108448,0.004013694826,5,0,0.969286731,86,0,-inf,0,0,0,0,-inf,0,0,0,1.227136013,1
1384,dec,215,666,1.227202692,0.00409067564,4,0,0.969286731,85,0,-inf,0,0,0,0,-inf,0,0,0,1.204563455,1
1385,dec,214,661,1.204562474,0.004015208247,4,0,0.969286731,86,0,-inf,0,0,0,0,-inf,0,0,0,1.1805755,1
1386,back,213,657,1.180787648,0.003935958827,4,0,0.969286731,87,0,-inf,0,0,0,0,-inf,0,0,0,1.204563455,1
1387,dec,214,661,1.204603919,0.004015346398,4,0,0.969286731,86,0,-inf,0,0,0,0,-inf,0,0,0,1.1805755,1
1388,back,213,657,1.180814417,0.003936048056,3,0,0.969286731,87,0,-inf,0,0,0,0,-inf,0,0,0,1.204563455,1
1389,dec,214,661,1.204647809,0.004015492696,8,0,0.969286731,86,0,-inf,0,0,0,0,-inf,0,0,0,1.1805755,1
1390,back,213,657,1.180799169,0.003935997229,5,0,0.969286731,87,0,-inf,0,0,0,0,-inf,0,0,0,1.204563455,1
1391,dec,214,661,1.204586865,0.004015289549,3,0,0.969286731,86,0,-inf,0,0,0,0,-inf,0,0,0,1.1805755,1
1392,back,213,657,1.180314805,0.003934382683,4,0,0.969286731,87,0,-inf,0,0,0,0,-inf,0,0,0,1.204563455,1
1393,dec,214,661,1.204869748,0.004016232493,6,0,0.969286731,86,0,-inf,0,0,0,0,-inf,0,0,0,1.1805755,1
1394,back,213,657,1.180817447,0.003936058156,4,0,0.969286731,87,0,-inf,0,0,0,0,-inf,0,0,0,1.204563455,1
1395,dec,214,661,1.204163203,0.004013877343,3,0,0.969286731,86,0,-inf,0,0,0,0,-inf,0,0,0,1.1805755,1
1396,back,213,657,1.180101051,0.003933670171,4,0,0.969286731,87,0,-inf,0,0,0,0,-inf,0,0,0,1.204563455,1
1397,dec,214,661,1.204780694,0.004015935646,6,0,0.969286731,86,0,-inf,0,0,0,0,-inf,0,0,0,1.1805755,1
1398,back,213,657,1.180622103,0.00393540701,4,0,0.969286731,87,0,-inf,0,0,0,0,-inf,0,0,0,1.204563455,1
1399,dec,214,661,1.204220215,0.004014067382,3,0,0.969286731,86,0,-inf,0,0,0,0,-inf,0,0,0,1.1805755,1
1400,back,213,657,1.180120021,0.003933733404,4,0,0.969286731,87,0,-inf,0,0,0,0,-inf,0,0,0,1.204563455,1
1401,dec,214,661,1.204823161,0.004016077205,6,0,0.969286731,86,0,-inf,0,0,0,0,-inf,0,0,0,1.1805755,1
1402,back,213,657,1.180659227,0.003935530757,4,0,0.969286731,87,0,-inf,0,0,0,0,-inf,0,0,0,1.204563455,1
1403,dec,214,661,1.204223959,0.004014079864,3,0,0.969286731,86,0,-inf,0,0,0,0,-inf,0,0,0,1.1805755,1
1404,dec,213,657,1.180109393,0.003933697976,4,0,0.969286731,87,0,-inf,0,0,0,0,-inf,0,0,0,1.155404276,1
1405,back,212,650,1.155768536,0.003852561785,4,0,0.969286731,88,0,-inf,0,0,0,0,-inf,0,0,0,1.1805755,1
1406,dec,213,657,1.180499824,0.003934999412,6,0,0.969286731,87,0,-inf,0,0,0,0,-inf,0,0,0,1.155404276,1
1407,back,212,650,1.155963148,0.003853210494,4,0,0.969286731,88,0,-inf,0,0,0,0,-inf,0,0,0,1.1805755,1
1408,dec,213,657,1.180920625,0.003936402082,5,0,0.969286731,87,0,-inf,0,0,0,0,-inf,0,0,0,1.155404276,1
1409,back,212,650,1.156030864,0.003853436215,4,0,0.969286731,88,0,-inf,0,0,0,0,-inf,0,0,0,1.1805755,1
1410,dec,213,657,1.18071155,0.003935705168,3,0,0.969286731,87,0,-inf,0,0,0,0,-inf,0,0,0,1.156222348,1
1411,back,212,649,1.156062471,0.00385354157,4,0,0.969286731,88,0,-inf,0,0,0,0,-inf,0,0,0,1.1805755,1
1412,dec,213,657,1.180433784,0.003934779278,6,0,0.969286731,87,0,-inf,0,0,0,0,-inf,0,0,0,1.156222348,1
1413,back,212,649,1.155882781,0.003852942602,4,0,0.969286731,88,0,-inf,0,0,0,0,-inf,0,0,0,1.1805755,1
1414,dec,213,657,1.180670287,0.003935567623,7,0,0.969286731,87,0,-inf,0,0,0,0,-inf,0,0,0,1.155404276,1
1415,back,212,650,1.155461539,0.003851538463,4,0,0.969286731,88,0,-inf,0,0,0,0,-inf,0,0,0,1.1805755,1
1416,dec,213,657,1.180595874,0.003935319579,6,0,0.969286731,87,0,-inf,0,0,0,0,-inf,0,0,0,1.155404276,1
1417,back,212,650,1.155878866,0.003852929554,3,0,0.969286731,88,0,-inf,0,0,0,0,-inf,0,0,0,1.1805755,1
1418,dec,213,657,1.180536595,0.003935121983,3,0,0.969286731,87,0,-inf,0,0,0,0,-inf,0,0,0,1.156222348,1
1419,back,212,649,1.156489715,0.003854965718,8,0,0.969286731,88,0,-inf,0,0,0,0,-inf,0,0,0,1.179994946,1
1420,dec,213,653,1.180179312,0.003933931041,3,0,0.969286731,87,0,-inf,0,0,0,0,-inf,0,0,0,1.174361394,1
1421,back,212,648,1.174315682,0.003914385607,2,0,0.969286731,88,0,-inf,0,0,0,0,-inf,0,0,0,1.174361394,1
1422,dec,212,648,1.174271035,0.003914236782,0,1,0.969286731,88,0,-inf,0,0,0,0,-inf,0,0,0,1.15233078,1
1423,dec,211,641,1.152264954,0.003840883179,4,0,0.969286731,89,0,-inf,0,0,0,0,-inf,0,0,0,1.128825329,1
1424,back,210,637,1.128891155,0.003762970516,3,0,0.969286731,90,0,-inf,0,0,0,0,-inf,0,0,0,1.15233078,1
1425,dec,211,641,1.15218424,0.003840614135,4,0,0.969286731,89,0,-inf,0,0,0,0,-inf,0,0,0,1.128825329,1
1426,back,210,637,1.128747357,0.003762491191,3,0,0.969286731,90,0,-inf,0,0,0,0,-inf,0,0,0,1.150868924,1
1427,dec,211,642,1.15079734,0.003835991135,4,0,0.969286731,89,0,-inf,0,0,0,0,-inf,0,0,0,1.128825329,1
1428,back,210,637,1.128762706,0.003762542352,4,0,0.969286731,90,0,-inf,0,0,0,0,-inf,0,0,0,1.15233078,1
1429,dec,211,641,1.152361152,0.003841203839,5,0,0.969286731,89,0,-inf,0,0,0,0,-inf,0,0,0,1.128825329,1
1430,back,210,637,1.128772817,0.003762576057,3,0,0.969286731,90,0,-inf,0,0,0,0,-inf,0,0,0,1.15233078,1
1431,dec,211,641,1.152338513,0.003841128377,3,0,0.969286731,89,0,-inf,0,0,0,0,-inf,0,0,0,1.128825329,1
1432,back,210,637,1.128505665,0.00376168555,4,0,0.969286731,90,0,-inf,0,0,0,0,-inf,0,0,0,1.15233078,1
1433,dec,211,641,1.152160835,0.003840536117,4,0,0.969286731,89,0,-inf,0,0,0,0,-inf,0,0,0,1.128825329,1
1434,back,210,637,1.128513878,0.003761712925,4,0,0.969286731,90,0,-inf,0,0,0,0,-inf,0,0,0,1.15233078,1
1435,dec,211,641,1.15194739,0.003839824633,4,0,0.969286731,89,0,-inf,0,0,0,0,-inf,0,0,0,1.128825329,1
1436,back,210,637,1.128909202,0.003763030675,5,0,0.969286731,90,0,-inf,0,0,0,0,-inf,0,0,0,1.15233078,1
1437,dec,211,641,1.152387177,0.00384129059,4,0,0.969286731,89,0,-inf,0,0,0,0,-inf,0,0,0,1.128825329,1
1438,back,210,637,1.128914192,0.003763047307,5,0,0.969286731,90,0,-inf,0,0,0,0,-inf,0,0,0,1.15233078,1
1439,dec,211,641,1.15252064,0.003841735468,4,0,0.969286731,89,0,-inf,0,0,0,0,-inf,0,0,0,1.128825329,1
1440,back,210,637,1.128869532,0.003762898441,5,0,0.969286731,90,0,-inf,0,0,0,0,-inf,0,0,0,1.15233078,1
1441,dec,211,641,1.152487032,0.003841623441,4,0,0.969286731,89,0,-inf,0,0,0,0,-inf,0,0,0,1.128825329,1
1442,dec,210,637,1.128170551,0.003760568505,3,0,0.969286731,90,0,-inf,0,0,0,0,-inf,0,0,0,1.105135753,1
1443,back,209,631,1.104979845,0.003683266149,5,0,0.969286731,91,0,-inf,0,0,0,0,-inf,0,0,0,1.128825329,1
1444,dec,210,637,1.129147438,0.003763824795,2,0,0.969286731,90,0,-inf,0,0,0,0,-inf,0,0,0,1.105135753,1
1445,back,209,631,1.104650697,0.003682168991,2,0,0.969286731,91,0,-inf,0,0,0,0,-inf,0,0,0,1.127721344,1
1446,dec,210,635,1.127270435,0.003757568118,5,0,0.969286731,90,0,-inf,0,0,0,0,-inf,0,0,0,1.105135753,1
1447,back,209,631,1.104886651,0.003682955505,4,0,0.969286731,91,0,-inf,0,0,0,0,-inf,0,0,0,1.128825329,1
1448,dec,210,637,1.128689279,0.003762297596,3,0,0.969286731,90,0,-inf,0,0,0,0,-inf,0,0,0,1.105135753,1
1449,back,209,631,1.105165757,0.003683885858,3,0,0.969286731,91,0,-inf,0,0,0,0,-inf,0,0,0,1.128825329,1
1450,dec,210,637,1.128304531,0.003761015102,4,0,0.969286731,90,0,-inf,0,0,0,0,-inf,0,0,0,1.105135753,1
1451,back,209,631,1.105076757,0.00368358919,4,0,0.969286731,91,0,-inf,0,0,0,0,-inf,0,0,0,1.128825329,1
1452,dec,210,637,1.129073187,0.003763577289,4,0,0.969286731,90,0,-inf,0,0,0,0,-inf,0,0,0,1.105135753,1
1453,back,209,631,1.105668396,0.003685561321,5,0,0.969286731,91,0,-inf,0,0,0,0,-inf,0,0,0,1.128825329,1
1454,dec,210,637,1.129289608,0.003764298694,4,0,0.969286731,90,0,-inf,0,0,0,0,-inf,0,0,0,1.105135753,1
1455,back,209,631,1.105313351,0.003684377836,6,0,0.969286731,91,0,-inf,0,0,0,0,-inf,0,0,0,1.128825329,1
1456,dec,210,637,1.129024962,0.003763416539,3,0,0.969286731,90,0,-inf,0,0,0,0,-inf,0,0,0,1.105135753,1
1457,back,209,631,1.105029755,0.003683432517,3,0,0.969286731,91,0,-inf,0,0,0,0,-inf,0,0,0,1.128825329,1
1458,dec,210,637,1.128333911,0.003761113037,4,0,0.969286731,90,0,-inf,0,0,0,0,-inf,0,0,0,1.105135753,1
1459,back,209,631,1.105107548,0.003683691828,4,0,0.969286731,91,0,-inf,0,0,0,0,-inf,0,0,0,1.128825329,1
1460,dec,210,637,1.129056415,0.003763521382,4,0,0.969286731,90,0,-inf,0,0,0,0,-inf,0,0,0,1.105135753,1
1461,dec,209,631,1.105444825,0.003684816083,5,0,0.969286731,91,0,-inf,0,0,0,0,-inf,0,0,0,1.078697379,1
1462,back,208,624,1.078501302,0.003595004338,5,0,0.969286731,92,0,-inf,0,0,0,0,-inf,0,0,0,1.105135753,1
1463,dec,209,631,1.105426714,0.003684755714,7,0,0.969286731,91,0,-inf,0,0,0,0,-inf,0,0,0,1.078697379,1
1464,back,208,624,1.078534879,0.003595116264,6,0,0.969286731,92,0,-inf,0,0,0,0,-inf,0,0,0,1.105135753,1
1465,dec,209,631,1.105130223,0.00368376741,5,0,0.969286731,91,0,-inf,0,0,0,0,-inf,0,0,0,1.078697379,1
1466,back,208,624,1.078607077,0.003595356925,5,0,0.969286731,92,0,-inf,0,0,0,0,-inf,0,0,0,1.105135753,1
1467,dec,209,631,1.104666026,0.003682220088,4,0,0.969286731,91,0,-inf,0,0,0,0,-inf,0,0,0,1.078697379,1
1468,back,208,624,1.078732523,0.003595775077,9,0,0.969286731,92,0,-inf,0,0,0,0,-inf,0,0,0,1.105135753,1
1469,dec,209,631,1.105362422,0.003684541407,4,0,0.969286731,91,0,-inf,0,0,0,0,-inf,0,0,0,1.078697379,1
1470,back,208,624,1.079090401,0.003596968003,7,0,0.969286731,92,0,-inf,0,0,0,0,-inf,0,0,0,1.105135753,1
1471,dec,209,631,1.104963276,0.003683210918,6,0,0.969286731,91,0,-inf,0,0,0,0,-inf,0,0,0,1.078697379,1
1472,back,208,624,1.078668937,0.003595563123,5,0,0.969286731,92,0,-inf,0,0,0,0,-inf,0,0,0,1.105135753,1
1473,dec,209,631,1.105050827,0.003683502757,5,0,0.969286731,91,0,-inf,0,0,0,0,-inf,0,0,0,1.078697379,1
1474,back,208,624,1.078744463,0.003595814877,6,0,0.969286731,92,0,-inf,0,0,0,0,-inf,0,0,0,1.105135753,1
1475,dec,209,631,1.105112148,0.00368370716,5,0,0.969286731,91,0,-inf,0,0,0,0,-inf,0,0,0,1.078697379,1
