# scorer=cert K=3 N=300 M=1245 seed=1 r=0.9 theta=0 veto=0 dynamic_I_backtrack=0 lyapunov=1 lyapunov_step=1400 lyapunov_check=0 adjoint_check=1 eps=0.01 damp=0
step,move,Nt,Mt,Sigma,Sigma_per_N,eta,unit_prop,last_cert,n_fixed,lyapunov_rho,lyapunov_exponent,lyapunov_iterations,lyapunov_jvp_error,adjoint_identity_error,adjoint_eigenvalue,adjoint_overlap,adjoint_right_residual,adjoint_left_residual,tight_converged,tight_lyapunov_rho,tight_lyapunov_exponent,tight_lyapunov_iterations,tight_Sigma
1649,back,199,580,0.8333085427,0.002777695142,8,0,0.9643768614,101,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1650,dec,200,581,0.8696011296,0.002898670432,6,0,0.9643768614,100,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1651,dec,199,572,0.830122395,0.00276707465,15,0,0.9643768614,101,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1652,back,198,568,0.801980796,0.00267326932,9,0,0.9643768614,102,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1653,dec,199,577,0.8310795168,0.002770265056,16,0,0.9643768614,101,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1654,back,198,568,0.8029364161,0.00267645472,5,0,0.9643768614,102,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1655,dec,199,572,0.8233198117,0.002744399372,7,0,0.9643768614,101,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1656,back,198,568,0.8031999494,0.002677333165,9,0,0.9643768614,102,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1657,dec,199,577,0.8323163665,0.002774387888,5,0,0.9643768614,101,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1658,back,198,568,0.8016028802,0.002672009601,9,0,0.9643768614,102,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1659,dec,199,577,0.8314864854,0.002771621618,22,0,0.9643768614,101,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1660,back,198,568,0.8030041224,0.002676680408,7,0,0.9643768614,102,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1661,dec,199,577,0.8318575603,0.002772858534,7,0,0.9643768614,101,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1662,back,198,568,0.8032320294,0.002677440098,6,0,0.9643768614,102,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1663,dec,199,577,0.8320063693,0.002773354564,5,0,0.9643768614,101,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1664,back,198,568,0.8032018672,0.002677339557,3,0,0.9643768614,102,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1665,dec,199,577,0.8323404226,0.002774468075,3,0,0.9643768614,101,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1666,back,198,568,0.8032152319,0.002677384106,4,0,0.9643768614,102,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1667,dec,199,577,0.8323073796,0.002774357932,3,0,0.9643768614,101,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1668,back,198,568,0.8035595026,0.002678531675,3,0,0.9643768614,102,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1669,dec,199,577,0.8314736035,0.002771578678,5,0,0.9643768614,101,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1670,dec,198,568,0.8029322327,0.002676440776,4,0,0.9643768614,102,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1671,back,197,566,0.7775773378,0.002591924459,4,0,0.9643768614,103,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1672,dec,198,575,0.7941028822,0.002647009607,5,0,0.9643768614,102,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1673,back,197,566,0.7777213203,0.002592404401,4,0,0.9643768614,103,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1674,dec,198,569,0.8031041447,0.002677013816,9,0,0.9643768614,102,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1675,back,197,566,0.7774745773,0.002591581924,10,0,0.9643768614,103,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1676,dec,198,576,0.8016445733,0.002672148578,6,0,0.9643768614,102,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1677,back,197,566,0.7777359698,0.002592453233,6,0,0.9643768614,103,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1678,dec,198,568,0.8031505077,0.002677168359,7,0,0.9643768614,102,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1679,back,197,566,0.7778404628,0.002592801543,6,0,0.9643768614,103,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1680,dec,198,568,0.8030948732,0.002676982911,4,0,0.9643768614,102,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1681,back,197,566,0.7775705941,0.00259190198,5,0,0.9643768614,103,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1682,dec,198,568,0.8030725686,0.002676908562,4,0,0.9643768614,102,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1683,back,197,566,0.7773459059,0.00259115302,6,0,0.9643768614,103,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1684,dec,198,568,0.8031918259,0.002677306086,4,0,0.9643768614,102,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1685,back,197,566,0.7776325496,0.002592108499,5,0,0.9643768614,103,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1686,dec,198,568,0.8029822076,0.002676607359,5,0,0.9643768614,102,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1687,back,197,566,0.7778374088,0.002592791363,4,0,0.9643768614,103,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1688,dec,198,568,0.8029287554,0.002676429185,7,0,0.9643768614,102,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1689,dec,197,566,0.7775765632,0.002591921877,6,0,0.9643768614,103,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1690,back,196,563,0.7496666844,0.002498888948,4,0,0.9643768614,104,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1691,dec,197,566,0.7775588314,0.002591862771,4,0,0.9643768614,103,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1692,back,196,563,0.7495503792,0.002498501264,5,0,0.9643768614,104,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1693,dec,197,566,0.7778724723,0.002592908241,5,0,0.9643768614,103,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1694,back,196,563,0.7492219338,0.002497406446,8,0,0.9643768614,104,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1695,dec,197,566,0.7775034642,0.002591678214,6,0,0.9643768614,103,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1696,back,196,563,0.7493243871,0.002497747957,7,0,0.9643768614,104,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1697,dec,197,566,0.7774841846,0.002591613949,7,0,0.9643768614,103,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1698,back,196,563,0.748384295,0.002494614317,8,0,0.9643768614,104,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1699,dec,197,566,0.7769396737,0.002589798912,7,0,0.9643768614,103,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1700,back,196,563,0.7496899392,0.002498966464,5,0,0.9643768614,104,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1701,dec,197,566,0.7776583329,0.002592194443,7,0,0.9643768614,103,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1702,back,196,563,0.7497991021,0.00249933034,5,0,0.9643768614,104,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1703,dec,197,566,0.7782114718,0.002594038239,6,0,0.9643768614,103,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1704,back,196,563,0.7494229315,0.002498076438,8,0,0.9643768614,104,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1705,dec,197,566,0.7773233068,0.002591077689,8,0,0.9643768614,103,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1706,back,196,563,0.7492088113,0.002497362704,6,0,0.9643768614,104,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1707,dec,197,566,0.777965428,0.002593218093,6,0,0.9643768614,103,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1708,dec,196,563,0.7492181363,0.002497393788,8,0,0.9643768614,104,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1709,back,195,555,0.7183975901,0.002394658634,6,0,0.9643768614,105,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1710,dec,196,563,0.7494723351,0.002498241117,5,0,0.9643768614,104,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1711,back,195,555,0.7178214947,0.002392738316,15,0,0.9643768614,105,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1712,dec,196,563,0.7495909332,0.002498636444,10,0,0.9643768614,104,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1713,back,195,555,0.7184833536,0.002394944512,9,0,0.9643768614,105,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1714,dec,196,563,0.7494468534,0.002498156178,14,0,0.9643768614,104,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1715,back,195,555,0.7174585939,0.002391528646,16,0,0.9643768614,105,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1716,dec,196,563,0.7487586365,0.002495862122,15,0,0.9643768614,104,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1717,back,195,555,0.7183739346,0.002394579782,14,0,0.9643768614,105,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1718,dec,196,563,0.7498246772,0.002499415591,12,0,0.9643768614,104,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1719,back,195,555,0.7177999255,0.002392666418,15,0,0.9643768614,105,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1720,dec,196,563,0.7493809124,0.002497936375,10,0,0.9643768614,104,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1721,back,195,555,0.7175891615,0.002391963872,7,0,0.9643768614,105,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1722,dec,196,563,0.7488727086,0.002496242362,15,0,0.9643768614,104,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1723,back,195,555,0.7190496601,0.0023968322,7,0,0.9643768614,105,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1724,dec,196,563,0.7494450275,0.002498150092,7,0,0.9643768614,104,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1725,back,195,555,0.7177797481,0.00239259916,7,0,0.9643768614,105,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1726,dec,196,563,0.7490763967,0.002496921322,15,0,0.9643768614,104,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1727,dec,195,555,0.7181223911,0.002393741304,10,0,0.9643768614,105,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1728,back,194,550,0.6865424496,0.002288474832,9,0,0.9643768614,106,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1729,dec,195,555,0.7176582984,0.002392194328,5,0,0.9643768614,105,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1730,back,194,550,0.6857549949,0.002285849983,5,0,0.9643768614,106,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1731,dec,195,555,0.7188905477,0.002396301826,8,0,0.9643768614,105,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1732,back,194,550,0.6859415713,0.002286471904,5,0,0.9643768614,106,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1733,dec,195,555,0.7178099407,0.002392699802,12,0,0.9643768614,105,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1734,back,194,550,0.6865271074,0.002288423691,5,0,0.9643768614,106,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1735,dec,195,558,0.7157078869,0.002385692956,12,0,0.9643768614,105,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1736,back,194,550,0.686736092,0.002289120307,10,0,0.9643768614,106,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1737,dec,195,555,0.7171979476,0.002390659825,6,0,0.9643768614,105,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1738,back,194,550,0.6859583258,0.002286527753,5,0,0.9643768614,106,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1739,dec,195,555,0.7176954225,0.002392318075,11,0,0.9643768614,105,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1740,back,194,550,0.6859404318,0.002286468106,4,0,0.9643768614,106,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1741,dec,195,555,0.7181267752,0.002393755917,9,0,0.9643768614,105,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1742,back,194,550,0.6861314179,0.002287104726,5,0,0.9643768614,106,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1743,dec,195,555,0.7177872299,0.0023926241,7,0,0.9643768614,105,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1744,back,194,550,0.6864937069,0.002288312356,9,0,0.9643768614,106,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1745,dec,195,555,0.7177634554,0.002392544851,4,0,0.9643768614,105,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1746,dec,194,550,0.685950593,0.002286501977,5,0,0.9643768614,106,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1747,back,193,547,0.6520517346,0.002173505782,10,0,0.9643768614,107,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1748,dec,194,552,0.6822206504,0.002274068835,6,0,0.9643768614,106,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1749,back,193,547,0.6507648344,0.002169216115,6,0,0.9643768614,107,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1750,dec,194,552,0.6829448167,0.002276482722,7,0,0.9643768614,106,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1751,back,193,547,0.6523641478,0.002174547159,8,0,0.9643768614,107,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1752,dec,194,550,0.6867071458,0.002289023819,10,0,0.9643768614,106,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1753,back,193,547,0.6526458448,0.002175486149,10,0,0.9643768614,107,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1754,dec,194,550,0.6865893621,0.002288631207,15,0,0.9643768614,106,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1755,back,193,547,0.6514843975,0.002171614658,12,0,0.9643768614,107,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1756,dec,194,550,0.6869617078,0.002289872359,10,0,0.9643768614,106,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1757,back,193,547,0.653527139,0.002178423797,11,0,0.9643768614,107,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1758,dec,194,550,0.68652372,0.0022884124,16,0,0.9643768614,106,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1759,back,193,547,0.6510796843,0.002170265614,11,0,0.9643768614,107,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1760,dec,194,550,0.6865158174,0.002288386058,12,0,0.9643768614,106,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1761,back,193,547,0.6529936975,0.002176645658,10,0,0.9643768614,107,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1762,dec,194,550,0.6862291655,0.002287430552,14,0,0.9643768614,106,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1763,back,193,547,0.6515776292,0.002171925431,10,0,0.9643768614,107,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1764,dec,194,550,0.6867005177,0.002289001726,12,0,0.9643768614,106,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1765,dec,193,547,0.6528829992,0.002176276664,9,0,0.9643768614,107,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1766,back,192,543,0.6214936111,0.00207164537,4,0,0.9643768614,108,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1767,dec,193,546,0.6475639916,0.002158546639,12,0,0.9643768614,107,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1768,back,192,543,0.6233424524,0.002077808175,12,0,0.9643768614,108,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1769,dec,193,547,0.6533804329,0.002177934776,9,0,0.9643768614,107,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1770,back,192,543,0.6219553719,0.002073184573,6,0,0.9643768614,108,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1771,dec,193,547,0.6534566609,0.00217818887,6,0,0.9643768614,107,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1772,back,192,544,0.6188826297,0.002062942099,7,0,0.9643768614,108,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1773,dec,193,547,0.6537748656,0.002179249552,8,0,0.9643768614,107,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1774,back,192,543,0.6223472461,0.00207449082,9,0,0.9643768614,108,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1775,dec,193,547,0.6533157735,0.002177719245,5,0,0.9643768614,107,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1776,back,192,543,0.6225049845,0.002075016615,10,0,0.9643768614,108,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1777,dec,193,547,0.6540050917,0.002180016972,6,0,0.9643768614,107,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1778,back,192,543,0.6218248913,0.002072749638,9,0,0.9643768614,108,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1779,dec,193,547,0.6537177531,0.002179059177,5,0,0.9643768614,107,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1780,back,192,543,0.6226401256,0.002075467085,14,0,0.9643768614,108,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1781,dec,193,547,0.6535344602,0.002178448201,9,0,0.9643768614,107,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1782,back,192,543,0.6222545591,0.002074181864,6,0,0.9643768614,108,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1783,dec,193,547,0.6543317063,0.002181105688,7,0,0.9643768614,107,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1784,dec,192,543,0.623012183,0.002076707277,7,0,0.9643768614,108,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1785,back,191,540,0.5854543459,0.001951514486,9,0,0.9643768614,109,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1786,dec,192,544,0.6157688389,0.002052562796,6,0,0.9643768614,108,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1787,back,191,540,0.5849268761,0.001949756254,11,0,0.9643768614,109,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1788,dec,192,544,0.6161851635,0.002053950545,5,0,0.9643768614,108,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1789,back,191,540,0.5857241386,0.001952413795,8,0,0.9643768614,109,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1790,dec,192,543,0.6220767621,0.002073589207,15,0,0.9643768614,108,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1791,back,191,537,0.5896542649,0.001965514216,14,0,0.9643768614,109,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1792,dec,192,543,0.6224721375,0.002074907125,9,0,0.9643768614,108,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1793,back,191,537,0.5895984779,0.00196532826,18,0,0.9643768614,109,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1794,dec,192,543,0.6215726157,0.002071908719,17,0,0.9643768614,108,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1795,back,191,539,0.5875820274,0.001958606758,22,0,0.9643768614,109,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1796,dec,192,543,0.6236429413,0.002078809804,5,0,0.9643768614,108,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1797,back,191,537,0.5885420629,0.001961806876,9,0,0.9643768614,109,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1798,dec,192,543,0.6215765263,0.002071921754,10,0,0.9643768614,108,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1799,back,191,539,0.587584027,0.001958613423,12,0,0.9643768614,109,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1800,dec,192,543,0.6226308604,0.002075436201,9,0,0.9643768614,108,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1801,back,191,537,0.5895703114,0.001965234371,13,0,0.9643768614,109,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1802,dec,192,543,0.6213878659,0.002071292886,8,0,0.9643768614,108,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1803,dec,191,539,0.5882829199,0.001960943066,6,0,0.9643768614,109,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1804,back,190,533,0.5573164605,0.001857721535,8,0,0.9643768614,110,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
1805,dec,191,537,0.5895905581,0.00196530186,8,0,0.9643768614,109,0,-inf,0,0,0,3.708691384,0.01032461732,5.337497418,4.868948374,0,0,-inf,0,0
