seed	solutions	b	t	mean_c1	mean_v1	mean_core_fraction	ess	seconds
87	4	1.0	0.95	48.937023345161904	19.0	0.9181285077390289	3.7092928455707512	1.813014744024258
87	4	1.0	0.9	47.522435690025375	19.0	0.9119427639350726	3.1084587549451386	1.813014744024258
87	4	1.0	0.8	45.650635492755576	19.000000000000004	0.9039552167630798	2.233460032434403	1.813014744024258
87	4	0.8	1.0	50.5	18.999999999999996	0.925	4.0	1.813014744024258
87	4	0.8	0.95	48.9370233451619	18.999999999999996	0.9181285077390288	3.709292845570752	1.813014744024258
87	4	0.8	0.9	47.52243569002539	19.000000000000004	0.9119427639350728	3.1084587549451377	1.813014744024258
87	4	0.8	0.8	45.65063549275557	19.0	0.9039552167630797	2.233460032434403	1.813014744024258
87	4	0.6	1.0	50.50000000000001	19.0	0.925	4.0	1.813014744024258
87	4	0.6	0.95	48.937023345161904	19.0	0.9181285077390288	3.7092928455707512	1.813014744024258
87	4	0.6	0.9	47.522435690025375	18.999999999999996	0.9119427639350727	3.1084587549451386	1.813014744024258
87	4	0.6	0.8	45.65063549275557	18.999999999999996	0.9039552167630797	2.2334600324344045	1.813014744024258
88	1	1.0	1.0	59.0	20.0	1.0	1.0	1.8264878100017086
88	1	1.0	0.95	58.99999999999999	20.0	1.0	1.0	1.8264878100017086
88	1	1.0	0.9	59.0	20.0	1.0	1.0	1.8264878100017086
88	1	1.0	0.8	59.0	20.0	1.0	1.0	1.8264878100017086
88	1	0.8	1.0	59.0	20.0	1.0	1.0	1.8264878100017086
88	1	0.8	0.95	59.00000000000001	20.0	1.0	1.0	1.8264878100017086
88	1	0.8	0.9	59.00000000000001	20.0	1.0	1.0	1.8264878100017086
88	1	0.8	0.8	59.0	20.0	1.0	1.0	1.8264878100017086
88	1	0.6	1.0	58.99999999999999	20.0	1.0	1.0	1.8264878100017086
88	1	0.6	0.95	59.0	20.000000000000004	1.0	1.0	1.8264878100017086
88	1	0.6	0.9	59.0	20.0	1.0	1.0	1.8264878100017086
88	1	0.6	0.8	59.0	20.0	1.0	1.0	1.8264878100017086
89	0	1.0	1.0	0.0	0.0	0.0	0.0	1.835169707017485
90	2	1.0	1.0	54.0	19.0	0.95	2.0	1.6433610370149836
90	2	1.0	0.95	53.94875164257556	19.0	0.95	1.9947609714764003	1.6433610370149836
90	2	1.0	0.9	53.895027624309385	19.0	0.9499999999999998	1.9782017994082486	1.6433610370149836
90	2	1.0	0.8	53.78048780487805	19.0	0.95	1.9080590238365496	1.6433610370149836
90	2	0.8	1.0	54.0	18.999999999999996	0.95	2.0	1.6433610370149836
90	2	0.8	0.95	53.94875164257555	19.0	0.9499999999999998	1.9947609714764005	1.6433610370149836
90	2	0.8	0.9	53.89502762430939	19.0	0.95	1.9782017994082484	1.6433610370149836
90	2	0.8	0.8	53.78048780487805	19.0	0.9500000000000001	1.9080590238365498	1.6433610370149836
90	2	0.6	1.0	53.99999999999999	19.0	0.9500000000000001	2.0	1.6433610370149836
90	2	0.6	0.95	53.94875164257555	19.0	0.95	1.9947609714764003	1.6433610370149836
90	2	0.6	0.9	53.89502762430939	19.000000000000004	0.9499999999999998	1.9782017994082481	1.6433610370149836
90	2	0.6	0.8	53.78048780487804	18.999999999999996	0.9499999999999998	1.9080590238365498	1.6433610370149836
91	1	1.0	1.0	55.0	20.0	1.0	1.0	1.7323730859789066
91	1	1.0	0.95	55.0	20.0	1.0	1.0	1.7323730859789066
91	1	1.0	0.9	55.0	20.0	1.0	1.0	1.7323730859789066
91	1	1.0	0.8	55.0	20.0	1.0	1.0	1.7323730859789066
91	1	0.8	1.0	55.0	20.0	1.0	1.0	1.7323730859789066
91	1	0.8	0.95	55.0	20.0	1.0	1.0	1.7323730859789066
91	1	0.8	0.9	55.0	20.0	1.0	1.0	1.7323730859789066
91	1	0.8	0.8	55.0	20.0	1.0	1.0	1.7323730859789066
91	1	0.6	1.0	54.99999999999999	20.0	1.0	1.0	1.7323730859789066
91	1	0.6	0.95	55.0	20.0	1.0	1.0	1.7323730859789066
91	1	0.6	0.9	55.0	20.0	1.0	1.0	1.7323730859789066
91	1	0.6	0.8	55.0	20.0	1.0	1.0	1.7323730859789066
92	0	1.0	1.0	0.0	0.0	0.0	0.0	1.7619315260089934
93	0	1.0	1.0	0.0	0.0	0.0	0.0	1.6294957530335523
94	1	1.0	1.0	47.0	20.0	1.0	1.0	1.8339853099896573
94	1	1.0	0.95	47.0	20.0	1.0	1.0	1.8339853099896573
94	1	1.0	0.9	47.0	20.0	1.0	1.0	1.8339853099896573
94	1	1.0	0.8	47.0	19.999999999999996	1.0	1.0	1.8339853099896573
94	1	0.8	1.0	47.00000000000001	20.0	1.0	1.0	1.8339853099896573
94	1	0.8	0.95	47.0	20.0	1.0	1.0	1.8339853099896573
94	1	0.8	0.9	47.0	20.0	1.0	1.0	1.8339853099896573
94	1	0.8	0.8	47.0	20.0	1.0	1.0	1.8339853099896573
94	1	0.6	1.0	47.0	20.0	1.0	1.0	1.8339853099896573
94	1	0.6	0.95	47.0	19.999999999999996	1.0	1.0	1.8339853099896573
94	1	0.6	0.9	47.0	20.0	1.0	1.0	1.8339853099896573
94	1	0.6	0.8	47.0	20.0	1.0	1.0	1.8339853099896573
95	2	1.0	1.0	56.5	19.0	0.9	2.0	1.692005210032221
95	2	1.0	0.95	56.18116262595138	18.999999999999996	0.9	1.9679903159910985	1.692005210032221
95	2	1.0	0.9	55.85631472062069	19.0	0.9	1.8756572099665465	1.692005210032221
95	2	1.0	0.8	55.23403229693902	19.0	0.9	1.591814411439181	1.692005210032221
95	2	0.8	1.0	56.5	18.999999999999996	0.9	2.0	1.692005210032221
95	2	0.8	0.95	56.18116262595138	19.0	0.8999999999999999	1.967990315991099	1.692005210032221
95	2	0.8	0.9	55.856314720620695	19.000000000000004	0.9000000000000001	1.8756572099665463	1.692005210032221
95	2	0.8	0.8	55.23403229693902	19.0	0.9000000000000001	1.591814411439181	1.692005210032221
95	2	0.6	1.0	56.5	19.0	0.9	2.0	1.692005210032221
95	2	0.6	0.95	56.18116262595138	19.0	0.8999999999999999	1.9679903159910983	1.692005210032221
95	2	0.6	0.9	55.85631472062069	18.999999999999996	0.8999999999999999	1.875657209966547	1.692005210032221
95	2	0.6	0.8	55.23403229693902	19.0	0.8999999999999999	1.591814411439181	1.692005210032221
96	0	1.0	1.0	0.0	0.0	0.0	0.0	1.7625237100291997
97	0	1.0	1.0	0.0	0.0	0.0	0.0	1.9089507699827664
98	2	1.0	1.0	57.5	20.0	1.0	2.0	1.7381354969693348
98	2	1.0	0.95	56.87832168786477	20.0	1.0	1.9388304648491619	1.7381354969693348
98	2	1.0	0.9	56.26482129537036	19.999999999999996	1.0	1.7784983485393535	1.7381354969693348
98	2	1.0	0.8	55.21351405686231	20.0	1.0	1.4017607742836342	1.7381354969693348
98	2	0.8	1.0	57.49999999999999	20.0	1.0	2.0	1.7381354969693348
98	2	0.8	0.95	56.87832168786477	20.000000000000004	1.0	1.9388304648491614	1.7381354969693348
98	2	0.8	0.9	56.264821295370375	20.0	1.0	1.7784983485393535	1.7381354969693348
98	2	0.8	0.8	55.2135140568623	20.0	1.0	1.4017607742836344	1.7381354969693348
98	2	0.6	1.0	57.50000000000001	20.0	1.0	2.0	1.7381354969693348
98	2	0.6	0.95	56.87832168786476	20.000000000000004	1.0	1.9388304648491617	1.7381354969693348
98	2	0.6	0.9	56.264821295370375	20.0	1.0	1.7784983485393533	1.7381354969693348
98	2	0.6	0.8	55.21351405686231	20.0	1.0	1.4017607742836344	1.7381354969693348
99	0	1.0	1.0	0.0	0.0	0.0	0.0	1.6932577189872973
100	0	1.0	1.0	0.0	0.0	0.0	0.0	1.7115461129578762
